scenario_id,varied_component,fiscal_w,runway_w,social_w,chain_w,country_code_a3,country_label,right_now_risk_score,rank,stress_status,brent_live_usd,fiscal_breakeven_usd,price_gap_usd,reserve_runway_risk,reserve_runway_months,runway_status,fiscal_stress_score,social_stability_risk,confidence,chain_transmission_severity_recent,chain_severity_raw,primary_driver,missing_components,rescaled_weights
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,LBN,Lebanon,0.2925806451612903,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,DZA,Algeria,0.27769731959318256,3,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,IRQ,Iraq,0.25603134880457534,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,LBY,Libya,0.2266987914912733,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,JOR,Jordan,0.12651226389158868,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,EGY,Egypt,0.11751696422059052,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,BHR,Bahrain,0.11570032863664312,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,OMN,Oman,0.08244040931828746,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,KWT,Kuwait,0.07911460552247208,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,SAU,Saudi Arabia,0.07201814290067549,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,QAT,Qatar,0.054173554429443604,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,ARE,UAE,0.04565698319940652,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.15,chain_w,0.37187499999999996,0.265625,0.2125,0.15,MAR,Morocco,0.024272382153630895,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,IRN,Iran,0.4077603991525753,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,LBN,Lebanon,0.3758064516129032,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,DZA,Algeria,0.29537287176709687,5,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,IRQ,Iraq,0.30164157884868537,3,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,LBY,Libya,0.2993971700361729,4,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,JOR,Jordan,0.1382792717955859,8,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,EGY,Egypt,0.1428990978262188,6,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,BHR,Bahrain,0.14242697028984466,7,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,OMN,Oman,0.09670596089610005,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,KWT,Kuwait,0.06980700487276949,11,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,SAU,Saudi Arabia,0.07668655604713306,10,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,QAT,Qatar,0.05222708425577788,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,ARE,UAE,0.04229584055650401,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.25,chain_w,0.32812499999999994,0.234375,0.1875,0.25,MAR,Morocco,0.02908862892071766,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,IRN,Iran,0.40563689777299666,2,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,LBN,Lebanon,0.4174193548387096,1,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,DZA,Algeria,0.30421064785405405,5,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,IRQ,Iraq,0.3244466938707403,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,LBY,Libya,0.3357463593086227,3,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,JOR,Jordan,0.14416277574758452,8,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,EGY,Egypt,0.15559016462903294,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,BHR,Bahrain,0.1557902911164454,6,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,OMN,Oman,0.10383873668500634,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,KWT,Kuwait,0.06515320454791818,11,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,SAU,Saudi Arabia,0.07902076262036185,10,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,QAT,Qatar,0.051253849168945015,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,ARE,UAE,0.04061526923505275,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
chain_w_0.30,chain_w,0.30624999999999997,0.21875,0.175,0.3,MAR,Morocco,0.031496752304261036,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
